sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
55,6,T,flood,99,NaN,3539264.075,3539268.051,3539268.451,jeep,NaN
55,6,T,deck,100,NaN,3539268.692,3539268.987,3539269.563,pepper,NaN
55,6,T,cross,101,NaN,3539269.842,3539270.131,3539270.827,stomach,NaN
55,6,T,bowl,102,NaN,3539271.008,3539271.195,3539271.731,vault,NaN
55,6,T,stomach,103,NaN,3539271.942,NaN,3539340.943,,NaN
55,6,T,jeep,104,NaN,0,0,0,,NaN
55,6,T,pepper,105,NaN,0,0,0,,NaN
55,7,S,vodka,106,NaN,3539524.508,3539525.278,3539525.742,rabbi,NaN
55,7,S,emperor,107,NaN,3539526.125,3539526.221,3539527.309,emperor,NaN
55,7,S,lock,108,NaN,3539527.625,3539528.085,3539528.709,queen,NaN
55,7,S,book,109,NaN,3539529.241,3539530.445,3539530.829,jail,NaN
55,7,S,ridge,110,NaN,3539531.075,3539531.229,3539531.605,hall,NaN
55,7,S,alcohol,111,NaN,3539531.791,3539532.613,3539532.981,lock,NaN
55,7,S,jail,112,NaN,3539533.191,3539533.365,3539533.749,book,NaN
55,7,S,uniform,113,NaN,3539533.974,3539534.197,3539534.733,vodka,NaN
55,7,S,rabbi,114,NaN,3539534.941,3539535.285,3539536.165,alcohol,NaN
55,7,S,corn,115,NaN,3539536.391,3539539.157,3539539.893,uniform,NaN
55,7,S,ocean,116,NaN,3539540.124,3539544.061,3539544.541,ridge,NaN
55,7,S,tail,117,NaN,3539544.774,3539545.189,3539545.676,ocean,NaN
55,7,S,hall,118,NaN,3539545.907,3539546.34,3539546.94,patch,NaN
55,7,S,patch,119,NaN,3539547.274,3539611.161,3539611.513,corn,NaN
55,7,S,queen,120,NaN,3539611.703,NaN,3539614.603,,NaN
55,8,T,shoe,121,NaN,3539824.689,3539825.814,3539827.718,suitcase,NaN
55,8,T,poison,122,NaN,3539828.722,3539831.125,3539832.701,factory,NaN
55,8,T,salt,123,NaN,3539833.322,3539833.949,3539836.789,poison,NaN
55,8,T,fuel,124,NaN,3539837.238,3539837.789,3539838.981,salt,NaN
55,8,T,cake,125,NaN,3539839.388,3539840.037,3539841.341,shoe,NaN
55,8,T,factory,126,NaN,3539841.971,3539844.133,3539846.333,colonel,NaN
55,8,T,spray,127,NaN,3539846.954,3539848.276,3539849.404,shore,NaN
55,8,T,ball,128,NaN,3539849.787,3539854.772,3539855.644,cake,NaN
55,8,T,cloth,129,NaN,3539856.12,NaN,3539914.721,,NaN
55,8,T,shower,130,NaN,0,0,0,,NaN
55,8,T,brush,131,NaN,0,0,0,,NaN
55,8,T,suitcase,132,NaN,0,0,0,,NaN
55,8,T,colonel,133,NaN,0,0,0,,NaN
55,8,T,spoon,134,NaN,0,0,0,,NaN
55,8,T,glass,135,NaN,0,0,0,,NaN
